UBERON ID,UBERON Label,FMA ID,FMA Label,
UBERON:0002898,chiasmatic cistern,FMA:74515,Chiasmatic cistern,
UBERON:0002899,hippocampal sulcus,FMA:83747,Hippocampal sulcus,
UBERON:0002900,transverse occipital sulcus,FMA:83786,Transverse occipital sulcus,
UBERON:0002901,posterior calcarine sulcus,FMA:83787,Posterior calcarine sulcus,
UBERON:0002902,occipital pole,FMA:74892,Occipital pole,
UBERON:0002903,lunate sulcus,FMA:83788,Lunate sulcus,
UBERON:0002904,lateral occipital sulcus,FMA:83785,Lateral occipital sulcus,
UBERON:0002905,intralingual sulcus,FMA:83789,Intralingual sulcus,
UBERON:0002906,anterior occipital sulcus,FMA:75758,Anterior occipital sulcus,
UBERON:0002907,superior postcentral sulcus,FMA:83775,Superior postcentral sulcus,
UBERON:0002908,subparietal sulcus,FMA:83777,Subparietal sulcus,
UBERON:0002909,posterior subcentral sulcus,FMA:83778,Posterior subcentral sulcus,
UBERON:0002910,posterior ascending limb of lateral sulcus,FMA:83761,Posterior ascending limb of lateral sulcus,
UBERON:0002911,parietal operculum,FMA:74889,Parietal operculum,
UBERON:0002912,marginal sulcus,FMA:83773,Marginal sulcus,
UBERON:0002913,intraparietal sulcus,FMA:83772,Intraparietal sulcus,
UBERON:0002914,inferior postcentral sulcus,FMA:83776,Inferior postcentral sulcus,
UBERON:0002915,postcentral sulcus of parietal lobe,FMA:83774,Postcentral sulcus,
UBERON:0002916,central sulcus,FMA:83752,Central sulcus,
UBERON:0002918,medial parabrachial nucleus,FMA:72480,Medial parabrachial nucleus,
UBERON:0002919,anterior parolfactory sulcus,FMA:83744,Anterior parolfactory sulcus,
UBERON:0002920,callosal sulcus,FMA:83743,Callosal sulcus,
UBERON:0002921,longitudinal fissure,FMA:83727,Longitudinal fissure,
UBERON:0002922,olfactory trigone,FMA:74883,Olfactory trigone,
UBERON:0002923,posterior parolfactory sulcus,FMA:83745,Posterior parolfactory sulcus,
UBERON:0002925,trigeminal nucleus,FMA:71247,Nucleus of trigeminal nuclear complex,
UBERON:0002926,gustatory epithelium,FMA:62412,Gustatory epithelium,
UBERON:0002930,tectopontine tract,FMA:72505,Tectopontine tract,
UBERON:0002931,dorsal septal nucleus,FMA:61877,Dorsal septal nucleus,
UBERON:0002932,trapezoid body,FMA:72487,Trapezoid body,
UBERON:0002933,nucleus of anterior commissure,FMA:61883,Nucleus of anterior commissure,
UBERON:0002934,ventral oculomotor nucleus,FMA:72422,Ventral oculomotor nucleus,
UBERON:0002935,magnocellular part of ventral anterior nucleus,FMA:62192,Magnocellular part of ventral anterior nucleus,
UBERON:0002936,magnocellular part of red nucleus,FMA:72431,Magnocellular part of red nucleus,
UBERON:0002937,parvicellular part of ventral anterior nucleus,FMA:62191,Parvicellular part of ventral anterior nucleus,
UBERON:0002938,parvocellular part of red nucleus,FMA:72430,Parvocellular part of red nucleus,
UBERON:0002939,ventral posteroinferior nucleus,FMA:62199,Ventral posteroinferior nucleus,
UBERON:0002940,anterior column of fornix,FMA:61966,Anterior column of fornix of forebrain,
UBERON:0002941,capsule of red nucleus,FMA:72450,Capsule of red nucleus,
UBERON:0002942,ventral posterolateral nucleus,FMA:62200,Ventral posterolateral nucleus,
UBERON:0002943,lingual gyrus,FMA:61904,Lingual gyrus,
UBERON:0002944,spinothalamic tract of medulla,FMA:72644,Spinothalamic tract of medulla,
UBERON:0002945,ventral posteromedial nucleus of thalamus,FMA:62202,Ventral posteromedial nucleus,
UBERON:0002947,frontal operculum,FMA:74886,Frontal operculum,
UBERON:0002948,superior occipital gyrus,FMA:61901,Superior occipital gyrus,
UBERON:0002949,tectospinal tract,FMA:72620,Tectospinal tract,
UBERON:0002952,intermediate acoustic stria,FMA:72497,Intermediate acoustic stria,
UBERON:0002953,lateral lemniscus,FMA:72502,Lateral lemniscus,
UBERON:0002954,dorsal hypothalamic area,FMA:62339,Dorsal hypothalamic area,
UBERON:0002955,rhomboidal nucleus,FMA:62154,Rhomboidal nucleus,
UBERON:0002956,granular layer of cerebellar cortex,FMA:83140,Granular layer of cerebellar cortex,
UBERON:0002957,caudal central oculomotor nucleus,FMA:72426,Caudal central oculomotor nucleus,
UBERON:0002958,medial lemniscus of pons,FMA:72503,Medial lemniscus of pons,
UBERON:0002959,subfascicular nucleus,FMA:62155,Subfascicular nucleus,
UBERON:0002960,central oculomotor nucleus,FMA:72425,Central oculomotor nucleus,
UBERON:0002961,archicortex,FMA:62424,Archicortex,
UBERON:0002962,adductor pollicis muscle,FMA:37380,Adductor pollicis,
UBERON:0002963,caudal pontine reticular nucleus,FMA:72469,Caudal pontine reticular nucleus,
UBERON:0002964,dorsal oculomotor nucleus,FMA:62442,Dorsal oculomotor nucleus,
UBERON:0002965,rostral intralaminar nuclear group,FMA:62164,Rostral intralaminar nuclear group,
UBERON:0002967,cingulate gyrus,FMA:62434,Cingulate gyrus,
UBERON:0002968,central gray substance of pons,FMA:72470,Central gray substance of pons,
UBERON:0002969,inferior temporal sulcus,FMA:83784,Inferior temporal sulcus,
UBERON:0002970,intermediate oculomotor nucleus,FMA:72420,Intermediate oculomotor nucleus,
UBERON:0002972,centromedian nucleus of thalamus,FMA:62165,Centromedian nucleus,
UBERON:0002973,parahippocampal gyrus,FMA:61918,Parahippocampal gyrus,
UBERON:0002974,molecular layer of cerebellar cortex,FMA:83897,Molecular layer of cerebellar cortex,
UBERON:0002975,medial oculomotor nucleus,FMA:72421,Medial oculomotor nucleus,
UBERON:0002976,preolivary nucleus,FMA:72474,Preolivary nucleus,
UBERON:0002977,triangular septal nucleus,FMA:61880,Triangular septal nucleus,
UBERON:0002978,oral part of ventral lateral nucleus,FMA:62193,Oral part of ventral lateral nucleus,
UBERON:0002979,Purkinje cell layer of cerebellar cortex,FMA:83896,Purkinje cell layer of cerebellar cortex,
UBERON:0002980,opercular part of inferior frontal gyrus,FMA:61981,Opercular part of inferior frontal gyrus,
UBERON:0002981,pulvinar nucleus,FMA:62178,Pulvinar,
UBERON:0002982,inferior pulvinar nucleus,FMA:62183,Inferior pulvinar nucleus,
UBERON:0002983,lateral posterior nucleus of thalamus,FMA:62177,Lateral posterior nucleus,
UBERON:0002984,lateral dorsal nucleus,FMA:62176,Lateral dorsal nucleus,
UBERON:0002985,ventral nucleus of medial geniculate body,FMA:62217,Ventral nucleus of medial geniculate body,
UBERON:0002987,anterior spinocerebellar tract,FMA:72642,Anterior spinocerebellar tract,
UBERON:0002988,first dorsal interosseous of manus,FMA:37424,First dorsal interosseous of hand,
UBERON:0002989,anconeus muscle,FMA:37704,Anconeus,
UBERON:0002990,mammillothalamic tract of hypothalamus,FMA:62059,Mammillothalamic tract of hypothalamus,
UBERON:0002991,supramammillary commissure,FMA:62056,Supramammillary commissure,
UBERON:0002992,paratenial nucleus,FMA:62151,Paratenial nucleus,
UBERON:0002993,inferior central nucleus,FMA:72466,Inferior central nucleus,
UBERON:0002995,substantia nigra pars lateralis,FMA:76844,Lateral part of substantia nigra,
UBERON:0002996,nucleus of optic tract,FMA:72403,Nucleus of optic tract,
UBERON:0002997,nucleus of medial eminence,FMA:72467,Nucleus of medial eminence,
UBERON:0002998,inferior frontal gyrus,FMA:61860,Inferior frontal gyrus,
UBERON:0002999,oral pontine reticular nucleus,FMA:72468,Oral pontine reticular nucleus,
UBERON:0003001,nervous system lemniscus,FMA:83676,Lemniscus of neuraxis,
UBERON:0003002,medial lemniscus,FMA:83675,Medial lemniscus,
UBERON:0003004,median raphe nucleus,FMA:72465,Superior central nucleus,
UBERON:0003005,dorsal longitudinal fasciculus of midbrain,FMA:72453,Dorsal longitudinal fasciculus of midbrain,
UBERON:0003006,dorsal nucleus of lateral lemniscus,FMA:72483,Dorsal nucleus of lateral lemniscus,
UBERON:0003007,lateral parabrachial nucleus,FMA:72481,Lateral parabrachial nucleus,
UBERON:0003008,dorsal longitudinal fasciculus of hypothalamus,FMA:62063,Dorsal longitudinal fasciculus of hypothalamus,
UBERON:0003009,dorsal tegmental decussation,FMA:72451,Dorsal tegmental decussation,
UBERON:0003010,lateral pes lemniscus,FMA:72459,Lateral pes lemniscus,
UBERON:0003011,facial motor nucleus,FMA:54582,Motor nucleus of facial nerve,
UBERON:0003012,flocculonodular lobe,FMA:72253,Flocculonodular lobe of cerebellum,
UBERON:0003013,alar central lobule,FMA:72517,Alar central lobule,
UBERON:0003015,anterior quadrangular lobule,FMA:72516,Anterior quadrangular lobule,
UBERON:0003016,postcommissural fornix of brain,FMA:62062,Postcommissural fornix,
UBERON:0003017,substantia innominata,FMA:61885,Substantia innominata,
UBERON:0003018,parvicellular part of ventral posteromedial nucleus,FMA:62207,Parvicellular part of ventral posteromedial nucleus,
UBERON:0003019,oral part of ventral posterolateral nucleus,FMA:62205,Oral part of ventral posterolateral nucleus,
UBERON:0003020,subcallosal area,FMA:61890,Subcallosal area,
UBERON:0003021,central lobule,FMA:72519,Central lobule of vermis of cerebellum,
UBERON:0003023,pontine tegmentum,FMA:71108,Pontine tegmentum,
UBERON:0003024,principal part of ventral posteromedial nucleus,FMA:62208,Principal part of ventral posteromedial nucleus,
UBERON:0003025,brachium of inferior colliculus,FMA:71114,Brachium of inferior colliculus,
UBERON:0003026,limitans nucleus,FMA:62220,Limitans nucleus,
UBERON:0003028,commissure of inferior colliculus,FMA:71115,Commissure of inferior colliculus,
UBERON:0003029,stria terminalis,FMA:61974,Stria terminalis,
UBERON:0003030,posterior nucleus of thalamus,FMA:62221,Posterior nucleus of thalamus,
UBERON:0003031,submedial nucleus of thalamus,FMA:62223,Submedial nucleus,
UBERON:0003033,suprageniculate nucleus of thalamus,FMA:62222,Suprageniculate nucleus,
UBERON:0003034,central dorsal nucleus of thalamus,FMA:62169,Central dorsal nucleus,
UBERON:0003036,central lateral nucleus,FMA:62170,Central lateral nucleus,
UBERON:0003037,septum,FMA:86461,Septum,
UBERON:0003038,thoracic spinal cord,FMA:71167,Thoracic segment of spinal cord,
UBERON:0003039,anterior commissure anterior part,FMA:61963,Anterior part of anterior commissure,
UBERON:0003040,central gray substance of midbrain,FMA:74510,Central gray substance of midbrain,
UBERON:0003041,trigeminal nerve fibers,FMA:72501,Trigeminal nerve tract,
UBERON:0003043,posterior part of anterior commissure,FMA:61964,Posterior part of anterior commissure,
UBERON:0003044,uncinate fasciculus,FMA:77636,Uncinate fasciculus,
UBERON:0003045,dorsal longitudinal fasciculus,FMA:83845,Dorsal longitudinal fasciculus,
UBERON:0003046,ventral acoustic stria,FMA:72498,Ventral acoustic stria,
UBERON:0003050,olfactory placode,FMA:293971,Nasal placode,
UBERON:0003051,ear vesicle,FMA:302920,Otic vesicle,
UBERON:0003055,periderm,FMA:295662,Periderm,
UBERON:0003062,primitive knot,FMA:293116,Primitive node,
UBERON:0003063,prechordal plate,FMA:295532,Prochordal plate,
UBERON:0003064,intermediate mesoderm,FMA:293147,Intermediate mesoderm,
UBERON:0003066,pharyngeal arch 2,FMA:293017,Second pharyngeal arch,
UBERON:0003069,otic placode,FMA:293973,Otic placode,
UBERON:0003073,lens placode,FMA:296767,Lens placode,
UBERON:0003075,neural plate,FMA:293879,Neural plate,
UBERON:0003077,paraxial mesoderm,FMA:293145,Paraxial mesoderm,
UBERON:0003078,epibranchial placode,FMA:293968,Epibranchial placode,
UBERON:0003081,lateral plate mesoderm,FMA:293149,Lateral plate mesoderm,
UBERON:0003082,myotome,FMA:295658,Myotome,
UBERON:0003087,anterior cardinal vein,FMA:70309,Precardinal vein,
UBERON:0003089,sclerotome,FMA:295652,Sclerotome,
UBERON:0003100,female organism,FMA:67812,Female adult human body,
UBERON:0003101,male organism,FMA:67811,Male adult human body,
UBERON:0003107,Meckel's cartilage,FMA:295784,Meckel's cartilage,
UBERON:0003114,pharyngeal arch 3,FMA:293029,Third pharyngeal arch,
UBERON:0003115,pharyngeal arch 4,FMA:293035,Fourth pharyngeal arch,
UBERON:0003116,pharyngeal arch 5,FMA:293045,Fifth pharyngeal arch,
UBERON:0003117,pharyngeal arch 6,FMA:293047,Sixth pharyngeal arch,
UBERON:0003124,chorion,FMA:80224,Chorion,
UBERON:0003126,trachea,FMA:7394,Trachea,
UBERON:0003128,cranium,FMA:71325,Set of bones of cranium,
UBERON:0003129,skull,FMA:46565,Skull,
UBERON:0003212,gustatory organ,FMA:77853,Gustatory organ,
UBERON:0003214,mammary gland alveolus,FMA:73285,Alveolus of lactiferous gland,
UBERON:0003215,alveolus,FMA:82493,Alveolus,
UBERON:0003216,hard palate,FMA:55023,Hard palate,
UBERON:0003217,neural lobe of neurohypophysis,FMA:74636,Neural lobe of neurohypophysis,
UBERON:0003221,phalanx,FMA:321661,Bone of phalanx,
UBERON:0003222,flexor digitorum superficialis,FMA:38469,Flexor digitorum superficialis,
UBERON:0003228,supinator muscle,FMA:38512,Supinator,
UBERON:0003228,supinator muscle,FMA:75002,Supinator muscle,
UBERON:0003234,extensor pollicis longus muscle,FMA:38521,Extensor pollicis longus,
UBERON:0003241,epithelium of utricle,FMA:75604,Epithelium of macula of utricle of membranous labyrinth,
UBERON:0003242,epithelium of saccule,FMA:75605,Epithelium of macula of saccule of membranous labyrinth,
UBERON:0003244,epithelium of mammary gland,FMA:74445,Epithelium of lactiferous gland,
UBERON:0003250,rectus capitis lateralis muscle,FMA:46316,Rectus capitis lateralis,
UBERON:0003251,temporal part of head,FMA:63867,Temporal part of head,
UBERON:0003252,thoracic rib cage,FMA:7480,Rib cage,
UBERON:0003253,neck of rib,FMA:7576,Neck of rib,
UBERON:0003268,tooth of lower jaw,FMA:321647,Mandibular tooth,
UBERON:0003277,skeleton of upper jaw,FMA:54397,Upper jaw,
UBERON:0003278,skeleton of lower jaw,FMA:54398,Lower jaw,
UBERON:0003295,pharyngeal gland,FMA:55075,Pharyngeal gland,
UBERON:0003329,submucosa of anal canal,FMA:85399,Submucosa of anal canal,
UBERON:0003330,submucosa of rectum,FMA:15034,Submucosa of rectum,
UBERON:0003331,submucosa of colon,FMA:14985,Submucosa of colon,
UBERON:0003332,submucosa of duodenum,FMA:14943,Submucosa of duodenum,
UBERON:0003333,submucosa of jejunum,FMA:14950,Submucosa of jejunum,
UBERON:0003334,serosa of rectum,FMA:15039,Serosa of rectum,
UBERON:0003335,serosa of colon,FMA:14990,Serosa of colon,
UBERON:0003336,serosa of duodenum,FMA:14948,Serosa of duodenum,
UBERON:0003337,serosa of jejunum,FMA:14955,Serosa of jejunum,
UBERON:0003339,ganglion of central nervous system,FMA:83843,Ganglion of neuraxis,
UBERON:0003342,mucosa of anal canal,FMA:74654,Mucosa of anal canal,
UBERON:0003346,mucosa of rectum,FMA:15033,Mucosa of rectum,
UBERON:0003354,epithelium of rectum,FMA:17510,Epithelium of rectum,
UBERON:0003357,epithelium of tongue,FMA:284658,Epithelium of tongue,
UBERON:0003367,epithelium of vomeronasal organ,FMA:301283,Epithelium of vomeronasal organ,
UBERON:0003369,fossa ovalis of heart,FMA:9246,Fossa ovalis,
UBERON:0003378,cardiac muscle of auricular region,FMA:84279,Cardiac muscle tissue of auricle,
UBERON:0003379,cardiac muscle of right atrium,FMA:7282,Cardiac muscle tissue of right atrium,
UBERON:0003380,cardiac muscle of left atrium,FMA:7285,Cardiac muscle tissue of left atrium,
UBERON:0003381,cardiac muscle of right ventricle,FMA:83452,Cardiac muscle tissue of right ventricle,
UBERON:0003382,cardiac muscle of left ventricle,FMA:83453,Cardiac muscle tissue of left ventricle,
UBERON:0003383,cardiac muscle tissue of interventricular septum,FMA:84084,Cardiac muscle tissue of interventricular septum,
UBERON:0003387,smooth muscle of trachea,FMA:262010,Smooth muscle of trachea,
UBERON:0003390,mesothelium of pleural cavity,FMA:18148,Mesothelium of pleura,
UBERON:0003396,mesentery of colon,FMA:14645,Mesentery of large intestine,
UBERON:0003398,mesentery of jejunum,FMA:14651,Mesentery of jejunum,
UBERON:0003403,skin of forearm,FMA:38265,Skin of forearm,
UBERON:0003407,cartilage of nasal septum,FMA:59503,Septal nasal cartilage,
UBERON:0003415,mesenchyme of nasal septum,FMA:312700,Mesenchyme of nasal septum,
UBERON:0003425,renal lymph node,FMA:276799,Renal lymph node,
UBERON:0003450,upper jaw incisor,FMA:321754,Maxillary incisor tooth,
UBERON:0003452,trabecula carnea cardiac muscle tissue,FMA:84428,Cardiac muscle tissue of trabecula carnea,
UBERON:0003453,large intestine Peyer's patch,FMA:15658,Solitary lymphoid follicle of subdivision of large intestine,
UBERON:0003454,small intestine Peyer's patch,FMA:15054,Aggregated lymphoid follicle of small intestine,
UBERON:0003467,sesamoid bone of gastrocnemius,FMA:281591,Fabella,
UBERON:0003468,ureteric segment of renal artery,FMA:70491,Ureteric segment of renal artery,
UBERON:0003470,artery of upper lip,FMA:49570,Superior labial artery,
UBERON:0003471,artery of lower lip,FMA:49567,Inferior labial artery,
UBERON:0003477,vein of upper lip,FMA:52538,Superior labial vein,
UBERON:0003478,vein of lower lip,FMA:52541,Inferior labial vein,
UBERON:0003530,pedal digit skin,FMA:37852,Skin of toe,
UBERON:0003531,forelimb skin,FMA:23101,Skin of upper limb,
UBERON:0003532,hindlimb skin,FMA:23102,Skin of lower limb,
UBERON:0003533,manual digit skin,FMA:38304,Skin of finger,
UBERON:0003535,vagus X nerve trunk,FMA:6221,Trunk of vagus nerve,
UBERON:0003584,mammary gland connective tissue,FMA:74479,Connective tissue of lactiferous gland,
UBERON:0003584,mammary gland connective tissue,FMA:74483,Stroma of lactiferous gland,
UBERON:0003604,trachea cartilage,FMA:7434,Tracheal cartilage,
UBERON:0003618,aorta tunica media,FMA:74433,Tunica media of aorta,
UBERON:0003619,aorta tunica intima,FMA:74419,Tunica intima of aorta,
UBERON:0003620,manual digit 1 phalanx,FMA:35477,Phalanx of thumb,
UBERON:0003622,manual digit 2,FMA:24946,Index finger,
UBERON:0003623,manual digit 3,FMA:24947,Middle finger,
