MONDO ID,MONDO Label,DOID,DO Label
MONDO:0002263,female reproductive system disease,DOID:229,female reproductive system disease
MONDO:0002264,atrophy of prostate,DOID:2301,atrophy of prostate
MONDO:0002265,stereotypic movement disorder,DOID:2303,stereotypic movement disorder
MONDO:0002266,malt worker's lung,DOID:2314,malt worker's lung
MONDO:0002267,obstructive lung disease,DOID:2320,obstructive lung disease
MONDO:0002268,dyspepsia,DOID:2321,dyspepsia
MONDO:0002269,gastroenteritis,DOID:2326,gastroenteritis
MONDO:0002270,viral gastritis,DOID:2327,viral gastritis
MONDO:0002271,colon adenocarcinoma,DOID:234,colon adenocarcinoma
MONDO:0002272,polyclonal hypergammaglobulinemia,DOID:2344,polyclonal hypergammaglobulinemia
MONDO:0002273,plasma protein metabolism disease,DOID:2345,plasma protein metabolism disease
MONDO:0002274,monoclonal paraproteinemia,DOID:2346,monoclonal paraproteinemia
MONDO:0002275,generalized atherosclerosis,DOID:2347,generalized atherosclerosis
MONDO:0002276,arteriosclerotic cardiovascular disease,DOID:2348,arteriosclerotic cardiovascular disease
MONDO:0002277,arteriosclerosis (disease),DOID:2349,arteriosclerosis
MONDO:0002278,benign colon neoplasm,DOID:235,colonic benign neoplasm
MONDO:0002279,iron metabolism disease,DOID:2351,iron metabolism disease
MONDO:0002280,anemia (disease),DOID:2355,anemia
MONDO:0002281,macrocytic anemia (disease),DOID:2361,macrocytic anemia
MONDO:0002282,West nile fever,DOID:2366,West Nile fever
MONDO:0002283,neuroaxonal dystrophy,DOID:2367,neuroaxonal dystrophy
MONDO:0002285,pupil disease,DOID:238,pupil disease
MONDO:0002286,renal artery disease,DOID:2388,renal artery disease
MONDO:0002287,glandular cystitis,DOID:2392,glandular cystitis
MONDO:0002289,iris disease,DOID:240,iris disease
MONDO:0002290,clitoris cancer,DOID:2401,clitoris cancer
MONDO:0002291,cutaneous granular cell tumor,DOID:2410,skin granular cell tumor
MONDO:0002293,cutaneous ganglioneuroma,DOID:2425,cutaneous ganglioneuroma
MONDO:0002295,skin glomus tumor,DOID:2430,skin glomus tumor
MONDO:0002297,epidermal appendage tumor,DOID:2433,epidermal appendage tumor
MONDO:0002298,cutaneous glomangioma,DOID:2435,skin glomangioma
MONDO:0002299,glomangioma,DOID:2436,glomangioma
MONDO:0002300,dermis tumor,DOID:2438,dermis tumor
MONDO:0002301,frontal sinus squamous cell carcinoma,DOID:2441,frontal sinus squamous cell carcinoma
MONDO:0002303,central retinal vein occlusion,DOID:2450,central retinal vein occlusion
MONDO:0002304,protein S deficiency,DOID:2451,protein S deficiency
MONDO:0002305,thrombophilia,DOID:2452,thrombophilia
MONDO:0002306,angular blepharoconjunctivitis,DOID:2455,angular blepharoconjunctivitis
MONDO:0002307,blepharoconjunctivitis,DOID:2456,blepharoconjunctivitis
MONDO:0002308,giant papillary conjunctivitis,DOID:2457,giant papillary conjunctivitis
MONDO:0002309,papillary conjunctivitis,DOID:2458,papillary conjunctivitis
MONDO:0002310,anterior dislocation of lens,DOID:2460,anterior dislocation of lens
MONDO:0002311,retinal vascular disease,DOID:2462,retinal vascular disease
MONDO:0002312,opportunistic mycosis,DOID:2473,opportunistic mycosis
MONDO:0002313,vernal conjunctivitis,DOID:2474,vernal conjunctivitis
MONDO:0002314,chronic conjunctivitis,DOID:2475,chronic conjunctivitis
MONDO:0002316,motor peripheral neuropathy,DOID:2477,motor peripheral neuropathy
MONDO:0002317,central nervous system origin vertigo,DOID:2479,central nervous system origin vertigo
MONDO:0002318,trachea leiomyoma,DOID:248,trachea leiomyoma
MONDO:0002319,phosphorus metabolism disease,DOID:2485,phosphorus metabolism disease
MONDO:0002320,congenital nervous system abnormality,DOID:2490,congenital nervous system abnormality
MONDO:0002321,sensory peripheral neuropathy,DOID:2491,sensory peripheral neuropathy
MONDO:0002322,angiodysplasia,DOID:2494,angiodysplasia
MONDO:0002323,senile angioma,DOID:2495,senile angioma
MONDO:0002324,enamel erosion,DOID:2497,enamel erosion
MONDO:0002325,tooth erosion,DOID:2498,tooth erosion
MONDO:0002326,alcohol-induced mental disorder,DOID:251,alcohol-induced mental disorder
MONDO:0002327,intracranial cavernous angioma,DOID:2516,intracranial cavernous angioma
MONDO:0002328,intracranial hemangioma,DOID:2517,intracranial structure hemangioma
MONDO:0002329,testicular disease,DOID:2519,testicular disease
MONDO:0002330,alcoholic psychosis,DOID:252,alcoholic psychosis
MONDO:0002331,nephrosis,DOID:2527,nephrosis
MONDO:0002332,splenic disease,DOID:2529,splenic disease
MONDO:0002333,splenic abscess (disease),DOID:2530,splenic abscess
MONDO:0002334,hematopoietic and lymphoid system neoplasm,DOID:2531,hematologic cancer
MONDO:0002335,chronic inflammatory demyelinating polyneuritis,DOID:2536,chronic inflammatory demyelinating polyneuritis
MONDO:0002336,inflammatory and toxic neuropathy,DOID:2537,inflammatory and toxic neuropathy
MONDO:0002337,intra-abdominal hemangioma,DOID:254,hemangioma of intra-abdominal structure
MONDO:0002338,extratemporal epilepsy,DOID:2544,extratemporal epilepsy
MONDO:0002340,tactile epilepsy,DOID:2550,tactile epilepsy
MONDO:0002341,granulomatous angiitis,DOID:2555,granulomatous angiitis
MONDO:0002342,chondromalacia,DOID:2557,chondromalacia
MONDO:0002343,splenic hemangioma,DOID:256,hemangioma of spleen
MONDO:0002345,cervicitis (disease),DOID:2568,cervicitis
MONDO:0002346,malignant histiocytic disease,DOID:2570,malignant histiocytic disease
MONDO:0002347,barbiturate dependence,DOID:2575,barbiturate dependence
MONDO:0002350,familial nephrotic syndrome,DOID:2590,familial nephrotic syndrome
MONDO:0002351,glottis cancer,DOID:2595,glottis cancer
MONDO:0002352,larynx cancer,DOID:2596,larynx cancer
MONDO:0002353,glottis neoplasm,DOID:2597,glottis neoplasm
MONDO:0002354,benign laryngeal neoplasm,DOID:2598,laryngeal benign neoplasm
MONDO:0002355,glottis carcinoma,DOID:2599,glottis carcinoma
MONDO:0002356,pancreas disease,DOID:26,pancreas disease
MONDO:0002357,hepatic flexure cancer,DOID:260,hepatic flexure cancer
MONDO:0002358,laryngeal carcinoma,DOID:2600,laryngeal carcinoma
MONDO:0002359,juxtacortical chondroma,DOID:2601,juxtacortical chondroma
MONDO:0002360,chondroma,DOID:2602,chondroma
MONDO:0002361,transverse colon cancer,DOID:261,transverse colon cancer
MONDO:0002362,serous surface papilloma,DOID:2614,serous surface papilloma
MONDO:0002363,papilloma,DOID:2615,papilloma
MONDO:0002364,Wolffian duct adenoma,DOID:2616,Wolffian duct adenoma
MONDO:0002365,kidney hemangiopericytoma,DOID:262,kidney hemangiopericytoma
MONDO:0002366,autonomic nervous system neoplasm,DOID:2621,autonomic nervous system neoplasm
MONDO:0002367,kidney cancer,DOID:263,kidney cancer
MONDO:0002368,papillary serous cystadenocarcinoma,DOID:2632,papillary serous adenocarcinoma
MONDO:0002369,cystadenoma,DOID:2634,cystadenoma
MONDO:0002370,ovarian Brenner tumor,DOID:2636,ovarian Brenner tumor
MONDO:0002371,breast pericanalicular fibroadenoma,DOID:2639,breast pericanalicular fibroadenoma
MONDO:0002372,ovarian monodermal and highly specialized teratoma,DOID:2641,ovarian germ cell monodermal and highly specialized teratoma
MONDO:0002373,benign mesothelioma,DOID:2645,benign mesothelioma
MONDO:0002375,sebaceous adenoma,DOID:2648,sebaceous adenoma
MONDO:0002376,spleen angiosarcoma,DOID:265,spleen angiosarcoma
MONDO:0002377,breast intracanalicular fibroadenoma,DOID:2656,breast intracanalicular fibroadenoma
MONDO:0002378,dermoid cyst,DOID:2658,dermoid cyst
MONDO:0002379,cystic teratoma,DOID:2660,cystic teratoma
MONDO:0002380,myoepithelial tumor,DOID:2661,myoepithelioma
MONDO:0002381,sweat gland neoplasm,DOID:2664,sweat gland neoplasm
MONDO:0002382,benign mesenchymoma,DOID:2667,benign mesenchymoma
MONDO:0002383,Pacinian tumor,DOID:2669,Pacinian tumor
MONDO:0002385,cystic nephroma,DOID:2673,cystic nephroma
MONDO:0002386,mixed epithelial stromal tumor of the kidney,DOID:2678,adult mesoblastic nephroma
MONDO:0002387,liver angiosarcoma,DOID:268,liver angiosarcoma
MONDO:0002388,intracystic papillary adenoma,DOID:2682,intracystic papillary adenoma
MONDO:0002395,renal adenoma,DOID:2697,renal adenoma
MONDO:0002396,nephrogenic adenofibroma,DOID:2698,nephrogenic adenofibroma
MONDO:0002397,liver sarcoma,DOID:270,liver sarcoma
MONDO:0002398,mucinous adenofibroma,DOID:2700,mucinous adenofibroma
MONDO:0002399,nodular tenosynovitis,DOID:2701,nodular tenosynovitis
MONDO:0002400,synovitis (disease),DOID:2703,synovitis
MONDO:0002401,malignant giant cell tumor of the tendon sheath,DOID:2704,malignant giant cell tumor of the tendon sheath
MONDO:0002402,malignant giant cell tumor,DOID:2705,malignant giant cell tumor
MONDO:0002403,synovium cancer,DOID:2706,synovium cancer
MONDO:0002404,liver hemangioma,DOID:271,hemangioma of liver
MONDO:0002405,hepatic vascular disease,DOID:272,hepatic vascular disease
MONDO:0002406,dermatitis,DOID:2723,dermatitis
MONDO:0002407,capillary hemangioma,DOID:2725,capillary hemangioma
MONDO:0002408,hereditary hyperbilirubinemia,DOID:2741,bilirubin metabolic disorder
MONDO:0002409,auditory system disease,DOID:2742,auditory system disease
MONDO:0002410,pyeloureteritis cystica,DOID:2743,pyeloureteritis cystica
MONDO:0002411,narcissistic personality disorder,DOID:2745,narcissistic personality disorder
MONDO:0002412,glycogen storage disease,DOID:2747,glycogen storage disease
MONDO:0002413,glycogen storage disease I,DOID:2749,glycogen storage disease I
MONDO:0002414,gastric hemangioma,DOID:275,gastric hemangioma
MONDO:0002415,bone carcinoma,DOID:2762,bone carcinoma
MONDO:0002416,ethmoid sinus squamous cell carcinoma,DOID:2763,ethmoid sinus squamous cell carcinoma
MONDO:0002418,ethmoid sinus adenocarcinoma,DOID:2766,ethmoid sinus adenocarcinoma
MONDO:0002419,transient tic disorder,DOID:2768,transient tic disorder
MONDO:0002420,tic disorder,DOID:2769,tic disorder
MONDO:0002422,adamantinoma,DOID:2776,adamantinoma
MONDO:0002423,rectosigmoid junction neoplasm,DOID:2780,rectosigmoid junction neoplasm
MONDO:0002424,rectosigmoid carcinoma,DOID:2781,rectosigmoid cancer
MONDO:0002425,rectosigmoid junction cancer,DOID:2782,rectosigmoid junction cancer
MONDO:0002426,lung sarcoma,DOID:2784,lung sarcoma
MONDO:0002427,cerebellar disease,DOID:2786,cerebellar disease
MONDO:0002428,protozoa infectious disease,DOID:2789,parasitic protozoa infectious disease
MONDO:0002429,idiopathic interstitial pneumonia,DOID:2797,idiopathic interstitial pneumonia
MONDO:0002432,malignant neoplasm of acoustic nerve,DOID:2814,malignant neoplasm of acoustic nerve
MONDO:0002433,cranial nerve malignant neoplasm,DOID:2815,cranial nerve malignant neoplasm
MONDO:0002434,malignant oculomotor nerve tumor,DOID:2816,malignant oculomotor nerve tumor
MONDO:0002435,cranial nerve III tumor,DOID:2817,cranial nerve III tumor
MONDO:0002436,nose disease,DOID:2825,nose disease
MONDO:0002437,dehydration polycythemia,DOID:2833,dehydration polycythemia
MONDO:0002438,acquired polycythemia,DOID:2834,acquired polycythemia
MONDO:0002440,erythropoietin polycythemia,DOID:2839,erythropoietin polycythemia
MONDO:0002441,Jervell-Lange Nielsen syndrome,DOID:2842,Jervell-Lange Nielsen syndrome
MONDO:0002442,long QT syndrome,DOID:2843,long QT syndrome
MONDO:0002443,bruxism (disease),DOID:2846,bruxism
MONDO:0002444,melancholia,DOID:2848,melancholia
MONDO:0002447,endometrial carcinoma (disease),DOID:2871,endometrial carcinoma
MONDO:0002448,larynx sarcoma,DOID:2877,larynx sarcoma
MONDO:0002449,nodular degeneration of cornea,DOID:2879,nodular degeneration of cornea
MONDO:0002450,prostatic adenoma,DOID:2883,prostatic adenoma
MONDO:0002451,benign prostate phyllodes tumor,DOID:2885,benign prostate phyllodes tumor
MONDO:0002452,prostate leiomyoma,DOID:2887,prostate leiomyoma
MONDO:0002453,retrocochlear disease,DOID:2889,retrocochlear disease
MONDO:0002454,thyroid adenoma (disease),DOID:2891,thyroid adenoma
MONDO:0002455,exocervical carcinoma,DOID:2892,exocervical carcinoma
MONDO:0002457,Treacher-Collins syndrome,DOID:2908,Treacher Collins syndrome
MONDO:0002459,hypersensitivity reaction type IV disease,DOID:2916,hypersensitivity reaction type IV disease
MONDO:0002460,lacrimal system cancer,DOID:292,lacrimal system cancer
MONDO:0002461,membranoproliferative glomerulonephritis (disease),DOID:2920,membranoproliferative glomerulonephritis
MONDO:0002462,glomerulonephritis (disease),DOID:2921,glomerulonephritis
MONDO:0002463,lacrimal gland carcinoma,DOID:293,lacrimal gland carcinoma
MONDO:0002464,lacrimal gland cancer,DOID:294,lacrimal gland cancer
MONDO:0002465,bronchiolitis (disease),DOID:2942,bronchiolitis
MONDO:0002466,eye carcinoma,DOID:295,eye carcinoma
MONDO:0002467,inner ear disease,DOID:2952,inner ear disease
MONDO:0002468,hyperimmunoglobulin syndrome,DOID:2959,hyperimmunoglobulin syndrome
MONDO:0002469,lacrimal gland carcinoma ex pleomorphic adenoma,DOID:296,mixed lacrimal gland cancer
MONDO:0002470,photosensitive trichothiodystrophy,DOID:2960,photosensitive trichothiodystrophy
MONDO:0002471,bursitis,DOID:2965,bursitis
MONDO:0002473,cystic kidney disease,DOID:2975,cystic kidney disease
MONDO:0002474,primary hyperoxaluria,DOID:2977,primary hyperoxaluria
MONDO:0002475,lacrimal gland adenocarcinoma,DOID:298,lacrimal gland adenocarcinoma
MONDO:0002476,anuria,DOID:2983,anuria
MONDO:0002477,prostate neuroendocrine neoplasm,DOID:2992,prostate neuroendocrine neoplasm
MONDO:0002478,mixed germ cell-sex cord-stromal tumor,DOID:2996,mixed germ cell-sex cord neoplasm
MONDO:0002479,Sertoli-leydig cell tumor,DOID:2997,Sertoli-Leydig cell tumor
MONDO:0002480,female reproductive endometrioid cancer,DOID:3001,female reproductive endometrioid cancer
MONDO:0002481,ovary neuroendocrine neoplasm,DOID:3002,ovary neuroendocrine neoplasm
MONDO:0002482,nipple neoplasm,DOID:3003,nipple neoplasm
MONDO:0002483,breast myoepithelial tumor,DOID:3004,breast myoepithelial neoplasm
MONDO:0002484,breast ductal carcinoma,DOID:3007,breast ductal carcinoma
MONDO:0002485,breast neuroendocrine neoplasm,DOID:3009,breast neuroendocrine neoplasm
MONDO:0002486,lobular neoplasia,DOID:3010,lobular neoplasia
MONDO:0002487,breast granular cell tumor,DOID:3011,breast granular cell tumor
MONDO:0002488,intraductal breast neoplasm,DOID:3013,intraductal breast neoplasm
MONDO:0002489,malignant breast phyllodes tumor,DOID:3016,breast malignant phyllodes tumor
MONDO:0002490,breast sarcoma,DOID:3017,breast sarcoma
MONDO:0002491,substance abuse,DOID:302,substance abuse
MONDO:0002492,acute kidney failure,DOID:3021,acute kidney failure
MONDO:0002493,prostatic acinar adenocarcinoma,DOID:3024,prostatic acinar adenocarcinoma
MONDO:0002494,substance-related disorder,DOID:303,substance-related disorder
MONDO:0002495,colon signet ring cell adenocarcinoma,DOID:3033,colon signet ring adenocarcinoma
MONDO:0002496,submucosal invasive colon adenocarcinoma,DOID:3038,submucosal invasive colon adenocarcinoma
MONDO:0002497,food allergy,DOID:3044,food allergy
MONDO:0002501,brain glioblastoma,DOID:3073,brain glioblastoma multiforme
MONDO:0002503,adult astrocytic tumour,DOID:3076,adult astrocytic tumour
MONDO:0002505,juvenile astrocytoma,DOID:3079,juvenile astrocytoma
MONDO:0002507,gingival overgrowth,DOID:3086,gingival overgrowth
MONDO:0002508,gingivitis,DOID:3087,gingivitis
MONDO:0002509,non-specific granulomatous orchitis,DOID:3089,granulomatous orchitis
MONDO:0002510,germ cell and embryonal cancer,DOID:3095,germ cell and embryonal cancer
MONDO:0002511,stenosis of lacrimal sac,DOID:3096,stenosis of lacrimal sac
MONDO:0002512,papillary adenocarcinoma,DOID:3112,papillary adenocarcinoma
MONDO:0002513,kidney benign neoplasm,DOID:3116,kidney benign neoplasm
MONDO:0002514,hepatobiliary neoplasm,DOID:3117,hepatobiliary benign neoplasm
MONDO:0002515,hepatobiliary disease,DOID:3118,hepatobiliary disease
MONDO:0002516,digestive system cancer,DOID:3119,gastrointestinal system cancer
MONDO:0002517,tenosynovitis of foot and ankle,DOID:312,tenosynovitis of foot and ankle
MONDO:0002518,gallbladder papillary neoplasm,DOID:3120,gallbladder papillomatosis
MONDO:0002519,anus disease,DOID:3128,anus disease
MONDO:0002520,acute porphyria,DOID:3133,acute porphyria
MONDO:0002522,tenosynovial giant cell tumor,DOID:314,tenosynovial giant cell tumor
MONDO:0002523,cutaneous mucinosis,DOID:3141,mucinoses
MONDO:0002525,inherited lipid metabolism disorder,DOID:3146,lipid metabolism disorder
MONDO:0002526,dermal unilateral segmental cavernous angioma,DOID:3148,dermal unilateral segmental cavernous angioma
MONDO:0002527,keratoacanthoma,DOID:3149,keratoacanthoma
MONDO:0002528,synovium neoplasm,DOID:315,synovium neoplasm
MONDO:0002529,skin squamous cell carcinoma,DOID:3151,skin squamous cell carcinoma
MONDO:0002531,skin neoplasm,DOID:3165,skin benign neoplasm
MONDO:0002532,squamous cell neoplasm,DOID:3168,squamous cell neoplasm
MONDO:0002533,papillary adenoma,DOID:3172,papillary adenoma
MONDO:0002534,fallopian tube papilloma,DOID:3173,fallopian tube serous papilloma
MONDO:0002535,verrucous papilloma,DOID:3177,verrucous papilloma
MONDO:0002536,skin papilloma,DOID:3178,skin papilloma
MONDO:0002537,inverted papilloma,DOID:3179,inverted papilloma
MONDO:0002540,childhood oligodendroglioma,DOID:3183,childhood oligodendroglioma
MONDO:0002541,spinal cord oligodendroglioma,DOID:3184,spinal cord oligodendroglioma
MONDO:0002542,spinal cord glioma,DOID:3185,spinal cord glioma
MONDO:0002543,adult oligodendroglioma,DOID:3186,adult oligodendroglioma
MONDO:0002544,brain oligodendroglioma,DOID:3187,brain oligodendroglioma
MONDO:0002545,spinal cord disease,DOID:319,spinal cord disease
MONDO:0002546,schwannoma,DOID:3192,neurilemmoma
MONDO:0002547,nerve sheath neoplasm,DOID:3193,peripheral nerve sheath neoplasm
